743,Spraying: Cello (18290) in WHITEHORSE 2,WHITEHORSE 2,NH T6030;Knight 24m Sprayer,Pesticide Application,"{'value': '<p>Wind: 7 kph S</p>\n<p>Weather: Sun</p>\n<p>Temperature: 16 C</p>\n', 'format': 'farm_format'}",[]
745,Fertiliser application: 80 kg/ha Kieserite into HOOS FIELD,2020/R/EX/4,JD6930;Cascade Spreader,Fertiliser Application,"{'value': '<p>Fertilised: Sp Wheat</p>\n', 'format': 'farm_format'}",[]
746,Fertiliser application: 80 kg/ha Kieserite into BROADBALK,BROADBALK,JD6930;Cascade Spreader,Fertiliser Application;Treatment,"{'value': '<p>Fertilised: W Wheat, Sp Wheat, Sp OSR, Sp Beans</p>\n', 'format': 'farm_format'}",[]
756,Spraying: Cello (18290) in BONES CLOSE,BONES CLOSE,NH T6030;Knight 24m Sprayer,Pesticide Application,"{'value': '<p>Wind: 7 kph S</p>\n<p>Weather: Sun</p>\n<p>Temperature: 26 C</p>\n', 'format': 'farm_format'}",[]
757,Spraying: Cello (18290) in BROADBALK,BROADBALK,NH T6030;Knight 24m Sprayer,Pesticide Application,"{'value': '<p>Wind: 4 kph E</p>\n<p>Weather: Sun</p>\n<p>Temperature: 17 C</p>\n<p>Oats</p>\n', 'format': 'farm_format'}",[]
758,Spraying: Cello (18290) in DRAPERS,2020/R/RS/2003,NH T6030;Knight 24m Sprayer,Pesticide Application,"{'value': '<p>Wind: 7 kph S</p>\n<p>Weather: Sun</p>\n<p>Temperature: 26 C</p>\n', 'format': 'farm_format'}",[]
759,Spraying: Cello (18290) in FOSTERS,2020/R/RN/2 Oats,NH T6030;Knight 24m Sprayer,Pesticide Application,"{'value': '<p>Wind: 5 kph E</p>\n<p>Weather: Sun</p>\n<p>Temperature: 20 C</p>\n<p>Oats</p>\n', 'format': 'farm_format'}",[]
760,Spraying: Cello (18290) in HIGHFIELD 1/2/3,2020/R/RN/1 Oats,NH T6030;Knight 24m Sprayer,Pesticide Application,"{'value': '<p>Wind: 4 kph E</p>\n<p>Weather: Sun</p>\n<p>Temperature: 20 C</p>\n<p>Oats</p>\n', 'format': 'farm_format'}",[]
761,Spraying: Cello (18290) in NEW ZEALAND,2020/R/RS/2009,NH T6030;Knight 24m Sprayer,Pesticide Application,"{'value': '<p>Wind: 5 kph E</p>\n<p>Weather: Sun</p>\n<p>Temperature: 20 C</p>\n', 'format': 'farm_format'}",[]
762,Spraying: Cello (18290) in SAWYERS 1,2020/R/CS/715,NH T6030;Knight 24m Sprayer,Pesticide Application,"{'value': '<p>Wind: 5 kph E</p>\n<p>Weather: Sun</p>\n<p>Temperature: 20 C</p>\n', 'format': 'farm_format'}",[]
763,Spraying: Cello (18290) in SUMMERDELLS 1,SUMMERDELLS 1,NH T6030;Knight 24m Sprayer,Pesticide Application,"{'value': '<p>Wind: 5 kph E</p>\n<p>Weather: Sun</p>\n<p>Temperature: 24 C</p>\n', 'format': 'farm_format'}",[]
764,Spraying: Cello (18290) in SUMMERDELLS 2,SUMMERDELLS 2,NH T6030;Knight 24m Sprayer,Pesticide Application,"{'value': '<p>Wind: 4 kph E</p>\n<p>Weather: Sun</p>\n<p>Temperature: 24 C</p>\n', 'format': 'farm_format'}",[]
765,Spread treatments for 2020/R/RAW/2025,2020/R/RAW/2025,,Treatment,"{'value': '<p>Broadcast Treatment F wheat by hand before drilling</p>\n', 'format': 'farm_format'}",
766,Spread treatments for 2020/R/RAW/2025,2020/R/RAW/2025,,Treatment,"{'value': '<p>Broadcast Treatment F wheat by hand before drilling</p>\n', 'format': 'farm_format'}",
767,Spread treatments for 2020/R/RAW/2025,2020/R/RAW/2025,,Treatment,"{'value': '<p>Broadcast Treatment F wheat by hand before drilling</p>\n', 'format': 'farm_format'}",
1016,Fertillised WOSR with Nitram : WHITEHORSE 2 RAW/2025,2020/R/RAW/2025,JD6930;Cascade Spreader,Fertiliser Application;Excel upload,"{'value': '<ul>\n<li>Fertillised WOSR with Nitram </li>\n<li>Notes: Experiment plots and commercial surrounds</li>\n</ul>\n', 'format': 'farm_format'}",[]
1017,Fertillised stubble with TSP: HOOS FIELD HB/2,HOOS BARLEY,JD6930;Cascade Spreader,Fertiliser Application;Excel upload,"{'value': '<ul>\n<li>Fertillised stubble with TSP</li>\n<li>Notes: Treatment applications detailed on plan</li>\n</ul>\n', 'format': 'farm_format'}",[]
1018,Fertillised stubble with Kieserite: HOOS FIELD HB/2,HOOS BARLEY,By Hand ,Fertiliser Application;Excel upload,"{'value': '<ul>\n<li>Fertillised stubble with Kieserite</li>\n<li>Notes: Treatments, by hand - See plan for details</li>\n</ul>\n', 'format': 'farm_format'}",[]
1019,Fertillised stubble with Silicate of Soda : HOOS FIELD HB/2,HOOS BARLEY,JD6930;Cascade Spreader,Fertiliser Application;Excel upload,"{'value': '<ul>\n<li>Fertillised stubble with Silicate of Soda </li>\n<li>Notes: Treatment applications detailed on plan</li>\n</ul>\n', 'format': 'farm_format'}",[]
1020,Fertillised with SOP: HOOS FIELD HB/2,HOOS BARLEY,JD6930;Cascade Spreader,Fertiliser Application;Excel upload,"{'value': '<ul>\n<li>Fertillised with SOP</li>\n<li>Notes: Treatment applications detailed on plan</li>\n</ul>\n', 'format': 'farm_format'}",[]
1021,Spread FYM: HOOS FIELD HB/2,HOOS BARLEY,Tym T503;Muck spreader - international,Fertiliser Application;Excel upload,"{'value': '<ul>\n<li>Spread FYM</li>\n<li>Notes: Plots 734,733, 732, 731, 724, 723, 722, 721</li>\n</ul>\n', 'format': 'farm_format'}",[]
