log_id,log_date,log_name,field,areas,equipment_list,categories,hours,count,depth,notes,raw_notes,raw_quantity
https://rothamstedfarm.farmos.net/log/877,2019-08-13 00:00:00,Press ploughing : FURZEFIELD Commercial,FURZEFIELD,FURZEFIELD,JD6145R;Philip Watkins Press,Commercial;Cultipressing;Excel upload,,,,;Press ploughing ;;,"<ul>
<li>Press ploughing </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/878,2019-08-13 00:00:00,Press ploughing : WHITEHORSE 2 Commercial,WHITEHORSE 2,WHITEHORSE 2,JD6145R;Philip Watkins Press,Cultipressing;Commercial;Excel upload,,,,;Press ploughing ;;,"<ul>
<li>Press ploughing </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/879,2019-09-11 00:00:00,Cultivation: GEESCROFT Commercial,GEESCROFT,GEESCROFT,JD6145R;Lemkin Karat 9KU,Cultipressing;Commercial;Excel upload,,,,;Cultivation;;,"<ul>
<li>Cultivation</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/880,2020-04-02 00:00:00,Press: SAWYERS 3 Commercial,SAWYERS 3,SAWYERS 3,JD6145R;Philip Watkins Press,Cultipressing;Commercial;Excel upload,,,,;Press;;,"<ul>
<li>Press</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/881,2020-04-02 00:00:00,Press: PASTURES Commercial,PASTURES,PASTURES,JD6145R;Philip Watkins Press,Cultipressing;Commercial;Excel upload,,,,;Press;;,"<ul>
<li>Press</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/882,2020-04-02 00:00:00,Press: LITTLE KNOTT 1 Commercial,LITTLE KNOTT 1,LITTLE KNOTT 1,JD6145R;Philip Watkins Press,Cultipressing;Commercial;Excel upload,,,,;Press;;,"<ul>
<li>Press</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/883,2020-04-02 00:00:00,Press: LITTLE KNOTT 2 Commercial,LITTLE KNOTT 2,LITTLE KNOTT 2,JD6145R;Philip Watkins Press,Cultipressing;Commercial;Excel upload,,,,;Press;;,"<ul>
<li>Press</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/884,2019-09-12 00:00:00,Rolled: BROADBALK Commercial,BROADBALK,BROADBALK,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled; Done to damage equisetum prior to sparaying with Glyphosate;;,"<ul>
<li>Rolled</li>
<li>Notes: Done to damage equisetum prior to sparaying with Glyphosate</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/885,2020-03-24 00:00:00,Rolled: Stackyard Woburn Commercial,Stackyard Woburn,Stackyard Woburn,JD6620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/886,2020-03-24 00:00:00,Rolled: BUTT CLONG Commercial,Butt Clong,Butt Clong,JD6620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/887,2020-03-24 00:00:00,Rolled: GREAT HILL Commercial,Great Hill,Great Hill,JD6620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/888,2020-04-21 00:00:00,Rolled : AGDELL/HARWOODS Commercial,AGDELL/HARWOODS,AGDELL/HARWOODS,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/889,2020-03-25 00:00:00,Rolled: GREAT KNOTT 1 Commercial,GREAT KNOTT 1,GREAT KNOTT 1,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled; not sure did any good as was too hard and dry ;;,"<ul>
<li>Rolled</li>
<li>Notes: not sure did any good as was too hard and dry </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/890,2020-04-07 00:00:00,Rolled : CLAYCROFT Commercial,CLAYCROFT,CLAYCROFT,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/891,2020-04-24 00:00:00,Rolled : DELHARDING Commercial,DELHARDING,DELHARDING,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/892,2020-03-26 00:00:00,Rolled: DRAPERS Commercial,DRAPERS,DRAPERS,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled; Rolled established crop to try and flatten rough seed bed;;,"<ul>
<li>Rolled</li>
<li>Notes: Rolled established crop to try and flatten rough seed bed</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/893,2020-03-25 00:00:00,Rolled: GREAT KNOTT 2 Commercial,GREAT KNOTT 2,GREAT KNOTT 2,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled; Rolled established crop to try and flatten rough seed bed;;,"<ul>
<li>Rolled</li>
<li>Notes: Rolled established crop to try and flatten rough seed bed</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/894,2020-03-30 00:00:00,Rolled: WARREN Commercial,Warren,Warren,JD6620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/895,2020-03-25 00:00:00,Rolled: GREAT KNOTT 3 Commercial,GREAT KNOTT 3,GREAT KNOTT 3,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled; Rolled established crop to try and flatten rough seed bed;;,"<ul>
<li>Rolled</li>
<li>Notes: Rolled established crop to try and flatten rough seed bed</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/896,2020-04-03 00:00:00,Rolled: HIGHFIELD 4 Commercial,HIGHFIELD 4,HIGHFIELD 4,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/897,2020-04-07 00:00:00,Rolled : HIGHFIELD 5/6 Commercial,HIGHFIELD 5/6,HIGHFIELD 5/6,JD6230;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/898,2020-04-06 00:00:00,Rolled: LITTLE KNOTT 1 Commercial,LITTLE KNOTT 1,LITTLE KNOTT 1,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/899,2020-04-06 00:00:00,Rolled: LITTLE KNOTT 2 Commercial,LITTLE KNOTT 2,LITTLE KNOTT 2,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/900,2020-03-25 00:00:00,Rolled: LONG HOOS 4 Commercial,LONG HOOS 4,LONG HOOS 4,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/901,2020-04-06 00:00:00,Rolled: NEW ZEALAND Commercial,NEW ZEALAND,NEW ZEALAND,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/902,2020-03-26 00:00:00,Rolled: PARKLANDS Commercial,PARKLANDS,PARKLANDS,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/903,2020-04-05 00:00:00,Rolled: BROAD MEAD Commercial,Broad Mead,Broad Mead,JD6620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled; Rolled surrounds of WW/2033;;,"<ul>
<li>Rolled</li>
<li>Notes: Rolled surrounds of WW/2033</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/904,2020-04-03 00:00:00,Rolled: SAWYERS 1 Commercial,SAWYERS 1,SAWYERS 1,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/905,2020-04-03 00:00:00,Rolled: SAWYERS 2 Commercial,SAWYERS 2,SAWYERS 2,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/906,2020-04-03 00:00:00,Rolled: SAWYERS 3 Commercial,SAWYERS 3,SAWYERS 3,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled; This was done by mistake before field was drilled;;,"<ul>
<li>Rolled</li>
<li>Notes: This was done by mistake before field was drilled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/907,2020-04-06 00:00:00,Rolled : DELHARDING Commercial,DELHARDING,DELHARDING,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled ; Rolled Ploughing from 01/04/20;;,"<ul>
<li>Rolled </li>
<li>Notes: Rolled Ploughing from 01/04/20</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/908,2020-04-03 00:00:00,Rolled: SAWYERS 4 Commercial,SAWYERS 4,SAWYERS 4,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/909,2020-04-01 00:00:00,Rolled: SUMMERDELLS 1 Commercial,SUMMERDELLS 1,SUMMERDELLS 1,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/910,2020-04-01 00:00:00,Rolled: SUMMERDELLS 2 Commercial,SUMMERDELLS 2,SUMMERDELLS 2,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/911,2020-03-27 00:00:00,Rolled: WEBBS Commercial,WEBBS,WEBBS,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled; Rolled established crop to try and flatten rough seed bed;;,"<ul>
<li>Rolled</li>
<li>Notes: Rolled established crop to try and flatten rough seed bed</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/912,2020-04-22 00:00:00,Rolled : WEST BARNFIELD 1/2 Commercial,WEST BARNFIELD 1/2,WEST BARNFIELD 1/2,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/913,2020-04-06 00:00:00,Rolled: WHITEHORSE 2 Commercial,WHITEHORSE 2,WHITEHORSE 2,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/914,2020-04-27 00:00:00,Rolled: STACKYARD Commercial,STACKYARD,STACKYARD,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/915,2020-05-07 00:00:00,Rolled: GREAT FIELD 1/2 Commercial,GREAT FIELD 1/2,GREAT FIELD 1/2,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled; Phenotyping area - Rolled cover crops only not plots ;;,"<ul>
<li>Rolled</li>
<li>Notes: Phenotyping area - Rolled cover crops only not plots </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/916,2020-05-07 00:00:00,Rolled: FURZEFIELD Commercial,FURZEFIELD,FURZEFIELD,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/917,2020-05-07 00:00:00,Rolled: GREAT FIELD 4 Commercial,GREAT FIELD 4,GREAT FIELD 4,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/918,2020-05-07 00:00:00,Rolled: GARDEN PLOTS Commercial,GARDEN PLOTS,GARDEN PLOTS,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/919,2020-04-24 00:00:00,Rolled : Broad Mead Commercial,Broad Mead,Broad Mead,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/920,2020-04-09 00:00:00,Rolled : SAWYERS 3 Commercial,SAWYERS 3,SAWYERS 3,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/921,2020-04-09 00:00:00,Rolled : PASTURES Commercial,PASTURES,PASTURES,JD5620;6m Flexicoil Cambridge Roll,Rolling;Commercial;Excel upload,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/924,2020-05-19 00:00:00,Irrigation: PASTURES CM/2053,PASTURES,2020/R/CM/2053,Briggs Boom,Irrigation;Excel upload,,,,;Irrigation; Perrot Reel;;,"<ul>
<li>Irrigation</li>
<li>Notes: Perrot Reel</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/925,2020-05-22 00:00:00,Irrigation: PASTURES CM/2053,PASTURES,2020/R/CM/2053,Briggs Boom,Irrigation;Excel upload,,,,;Irrigation; Perrot Reel;;,"<ul>
<li>Irrigation</li>
<li>Notes: Perrot Reel</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/926,2019-08-13 00:00:00,Press ploughing : GREAT FIELD 1/2 RAW/2037,GREAT FIELD 1/2,2020/R/RAW/2037,JD6145R;Philip Watkins Press,Cultipressing;Excel upload,,,,;Press ploughing ;;,"<ul>
<li>Press ploughing </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/927,2019-09-26 00:00:00,Press ploughing : RRES LSRE Site CS/790,RRES LSRE Site,RRES LSRE Site,JD6830;Philip Watkins Press,Cultipressing;Excel upload,,,,";Press ploughing ; Press ploughed plots 1, 6, 10, 13, 14, 17, 24, 32, 39, 41, 51, 55;;","<ul>
<li>Press ploughing </li>
<li>Notes: Press ploughed plots 1, 6, 10, 13, 14, 17, 24, 32, 39, 41, 51, 55</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/928,2019-08-04 00:00:00,Ploughing : Broad Mead CS/427,Broad Mead,Broad Mead,JD6620;WES Dowdeswell 100 Series Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing ;;,"<ul>
<li>Ploughing </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/929,2019-08-13 00:00:00,Ploughing: GREAT FIELD 1/2 RAW/2037,GREAT FIELD 1/2,GREAT FIELD 1/2,NHT7210;KV Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing;Direction thrown: Thrown East;;,"<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrown East</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/930,2019-08-28 00:00:00,Ploughed: RRES LSRE Site CS/790,RRES LSRE Site,RRES LSRE Site,JD6230;Ransom 3 Furrow Plough,Ploughing;Excel upload,,,,";Ploughed; Plots 2, 34, 36, 50 ploughed  ;;","<ul>
<li>Ploughed</li>
<li>Notes: Plots 2, 34, 36, 50 ploughed  </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/931,2019-08-28 00:00:00,Press ploughing : RRES LSRE Site CS/790,RRES LSRE Site,RRES LSRE Site,JD6930;Philip Watkins Press,Ploughing;Excel upload,,,,";Press ploughing ; Plots 2, 34, 36, 50 pressed ;;","<ul>
<li>Press ploughing </li>
<li>Notes: Plots 2, 34, 36, 50 pressed </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/932,2019-09-04 00:00:00,Ploughing: BUTT CLONG CS/427,Butt Clong,Butt Clong,JD6620;WES Dowdeswell 100 Series Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing; Heavy metal plots ;;,"<ul>
<li>Ploughing</li>
<li>Notes: Heavy metal plots </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/934,2019-09-16 00:00:00,Ploughing: NEW ZEALAND CS/760,NEW ZEALAND,NEW ZEALAND,NHT7210;KV Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing;Direction thrown: Thrown East ;;,"<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrown East </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/935,2019-09-26 00:00:00,Press ploughing : SAWYERS 1 CS/715,SAWYERS 1,SAWYERS 1,JD6145R;Philip Watkins Press,Ploughing;Excel upload,,,,;Press ploughing ; Press South end only ;;,"<ul>
<li>Press ploughing </li>
<li>Notes: Press South end only </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/936,2019-09-26 00:00:00,Ploughing: SAWYERS 1 CS/715,SAWYERS 1,SAWYERS 1,NHT7210;KV Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing;Direction thrown: Thrown North ; Rape stubble only ;;,"<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrown North </li>
<li>Notes: Rape stubble only </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/937,2019-09-26 00:00:00,Ploughing : RRES LSRE Site CS/790,RRES LSRE Site,RRES LSRE Site,MF3070;Ransom 3 Furrow Plough,Ploughing;Excel upload,,,,";Ploughing ;Direction thrown: Thrown East; Ploughed plots 1, 6, 10, 13, 14, 17, 24, 32, 39, 41, 51, 55 - wheat plots ;;","<ul>
<li>Ploughing </li>
<li>Direction thrown: Thrown East</li>
<li>Notes: Ploughed plots 1, 6, 10, 13, 14, 17, 24, 32, 39, 41, 51, 55 - wheat plots </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/939,2019-10-03 00:00:00,Ploughing: Stackyard Woburn RN/12,Stackyard Woburn,Stackyard Woburn,JD6620;WES Dowdeswell 100 Series Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing;Direction thrown: Thrown East;;,"<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrown East</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/940,2019-10-09 00:00:00,Ploughing: Stackyard Woburn RN/3,Stackyard Woburn,Stackyard Woburn,JD6620;WES Dowdeswell 100 Series Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing;Direction thrown: Thrown East ;;,"<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrown East </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/941,2019-10-10 00:00:00,Ploughing: SAWYERS 1 CS/10,SAWYERS 1,SAWYERS 1,NHT7210;KV Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing;Direction thrown: Thrrown North West;;,"<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrrown North West</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/942,2020-03-17 00:00:00,Ploughing: FOSTERS RN/2,FOSTERS,FOSTERS,JD6230;Ransom 3 Furrow Plough,Ploughing;Excel upload,,,,;Ploughing;Direction thrown: Thrown West; Ploughed all arable and fallow plots;;,"<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrown West</li>
<li>Notes: Ploughed all arable and fallow plots</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/943,2020-03-27 00:00:00,Ploughing: GREAT FIELD 1/2 WS/2054,GREAT FIELD 1/2,GREAT FIELD 1/2,JD6230;Ransom 3 Furrow Plough,Ploughing;Excel upload,,,,;Ploughing;Direction thrown: Thrown South; Phenotyping area ;;,"<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrown South</li>
<li>Notes: Phenotyping area </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/944,2020-04-24 00:00:00,Ploughing: Stackyard Woburn SOIL MINE,Stackyard Woburn,Stackyard Woburn,JD6620;WES Dowdeswell 100 Series Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing;;,"<ul>
<li>Ploughing</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/945,2019-09-26 00:00:00,Ploughing : HOOS FIELD EX/4,HOOS FIELD,2020/R/EX/4,NHT7210;KV Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing ;Direction thrown: Thrown South;;,"<ul>
<li>Ploughing </li>
<li>Direction thrown: Thrown South</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/946,2019-09-26 00:00:00,Ploughing : HOOS FIELD RS/9,HOOS FIELD,2020/R/RS/9,NHT7210;KV Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing ;Direction thrown: Thrown South; acid strip;;,"<ul>
<li>Ploughing </li>
<li>Direction thrown: Thrown South</li>
<li>Notes: acid strip</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/947,2019-09-26 00:00:00,Ploughing : HOOS FIELD WF/3,HOOS FIELD,2020/R/WF/3,NHT7210;KV Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing ;Direction thrown: Thrown South;;,"<ul>
<li>Ploughing </li>
<li>Direction thrown: Thrown South</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/948,2019-09-27 00:00:00,Press ploughing : HOOS FIELD EX/4,HOOS FIELD,2020/R/EX/4,JD6145R;Philip Watkins Press,Ploughing;Excel upload,,,,;Press ploughing ;;,"<ul>
<li>Press ploughing </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/949,2019-09-27 00:00:00,Press ploughing : HOOS FIELD RS/9,HOOS FIELD,2020/R/RS/9,JD6145R;Philip Watkins Press,Ploughing;Excel upload,,,,;Press ploughing ; acid strip;;,"<ul>
<li>Press ploughing </li>
<li>Notes: acid strip</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/950,2019-09-27 00:00:00,Press ploughing : HOOS FIELD WF/3,HOOS FIELD,2020/R/WF/3,JD6145R;Philip Watkins Press,Ploughing;Excel upload,,,,;Press ploughing ;;,"<ul>
<li>Press ploughing </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/951,2019-09-30 00:00:00,Ploughing: FOSTERS CS/738,FOSTERS,2020/R/CS/738,NHT7210;KV Five Furrow Plough,Ploughing;Excel upload,,,,;Ploughing;Direction thrown: Thrown West;;,"<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrown West</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/952,2019-11-21 00:00:00,Ploughing: HOOS FIELD HB/2,HOOS FIELD,HOOS BARLEY,NHT7210;KV Five Furrow Plough,Ploughing;Excel upload,,,,";Ploughing;Direction thrown: Thrown South; Headlands, Finished ;;","<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrown South</li>
<li>Notes: Headlands, Finished </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/953,2020-03-17 00:00:00,Ploughing: HIGHFIELD 1/2/3 CS/767,GEESCROFT,2020/R/CS/767,JD6230;Ransom 3 Furrow Plough,Ploughing;Excel upload,,,,";Ploughing; Ploughed all arable and fallow plots except plots 01, 03, 04, 05, 07, 08, 08.2, 08.3, 22 and 25 as they were too wet;;","<ul>
<li>Ploughing</li>
<li>Notes: Ploughed all arable and fallow plots except plots 01, 03, 04, 05, 07, 08, 08.2, 08.3, 22 and 25 as they were too wet</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/954,2020-03-17 00:00:00,Ploughing: HIGHFIELD LEY ARABLES nan,HIGHFIELD LEY ARABLES,HIGHFIELD LEY ARABLES,JD6230;Ransom 3 Furrow Plough,Ploughing;Excel upload,,,,";Ploughing;Direction thrown: Thrown East; All Arable and fallow plots ploughed apart from Plots 29, 30, 43 and 44 as they were too wet ;;","<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrown East</li>
<li>Notes: All Arable and fallow plots ploughed apart from Plots 29, 30, 43 and 44 as they were too wet </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/955,2020-03-25 00:00:00,Ploughing: HIGHFIELD 1/2/3 CS/767,GEESCROFT,2020/R/CS/767,JD6230;Ransom 3 Furrow Plough,Ploughing;Excel upload,,,,";Ploughing;Direction thrown: Thrown east; Ploughed plots 01, 03, 04, 05, 07, 08, 08.2, 08.3, 22 and 25;;","<ul>
<li>Ploughing</li>
<li>Direction thrown: Thrown east</li>
<li>Notes: Ploughed plots 01, 03, 04, 05, 07, 08, 08.2, 08.3, 22 and 25</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/956,2019-08-19 00:00:00,Rolled: WHITEHORSE 2 RAW/2025,WHITEHORSE 2,2020/R/RAW/2025,JD6230;6m Flexicoil Cambridge Roll,Rolling;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/957,2019-08-28 00:00:00,Rolled: RRES LSRE Site CS/790,RRES LSRE Site,RRES LSRE Site,JD6230;6m Flexicoil Cambridge Roll,Rolling;Excel upload,,,,";Rolled; Rolled plots 2, 34, 36, 50;;","<ul>
<li>Rolled</li>
<li>Notes: Rolled plots 2, 34, 36, 50</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/958,2019-09-05 00:00:00,Plot Rolled: GREAT FIELD 1/2 RAW/2037,GREAT FIELD 1/2,2020/R/RAW/2037,JD5070;Plot Rolls,Rolling;Excel upload,,,,;Plot Rolled;;,"<ul>
<li>Plot Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/959,2019-09-07 00:00:00,Rolled: SAWYERS 1 CS/715,SAWYERS 1,2020/R/CS/715,6m Flexicoil Cambridge Roll,Rolling;Excel upload,,,,;Rolled; North end only (OSR);;,"<ul>
<li>Rolled</li>
<li>Notes: North end only (OSR)</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/960,2019-10-17 00:00:00,Rolled: Stackyard Woburn RN/12,Stackyard Woburn,2020/W/RN/12,JD6620;6m Flexicoil Cambridge Roll,Rolling;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/961,2020-03-27 00:00:00,Rolled: BROADBALK BK/1,BROADBALK,BROADBALK,JD5620;6m Flexicoil Cambridge Roll,Rolling;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/962,2020-03-25 00:00:00,Rolled: HOOS BARLEY HB/2,HOOS FIELD,HOOS BARLEY,JD5620;6m Flexicoil Cambridge Roll,Rolling;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
